idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict_raw,verdict,exit_code,result_file,log_file
11,onnx/cGAN_imgSz64_nCh_1.onnx,vnnlib/cGAN_imgSz64_nCh_1_prop_2_input_eps_0.005_output_eps_0.010.vnnlib,900,900,3.54,False,sat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0011__cGAN_imgSz64_nCh_1__cGAN_imgSz64_nCh_1_prop_2_input_eps_0.005_output_eps_0.010.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0011__cGAN_imgSz64_nCh_1__cGAN_imgSz64_nCh_1_prop_2_input_eps_0.005_output_eps_0.010.log
12,onnx/cGAN_imgSz64_nCh_1.onnx,vnnlib/cGAN_imgSz64_nCh_1_prop_3_input_eps_0.010_output_eps_0.015.vnnlib,900,900,4.98,False,sat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0012__cGAN_imgSz64_nCh_1__cGAN_imgSz64_nCh_1_prop_3_input_eps_0.010_output_eps_0.015.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0012__cGAN_imgSz64_nCh_1__cGAN_imgSz64_nCh_1_prop_3_input_eps_0.010_output_eps_0.015.log
13,onnx/cGAN_imgSz64_nCh_3.onnx,vnnlib/cGAN_imgSz64_nCh_3_prop_0_input_eps_0.005_output_eps_0.010.vnnlib,900,900,7.54,False,sat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0013__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_0_input_eps_0.005_output_eps_0.010.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0013__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_0_input_eps_0.005_output_eps_0.010.log
14,onnx/cGAN_imgSz64_nCh_3.onnx,vnnlib/cGAN_imgSz64_nCh_3_prop_1_input_eps_0.010_output_eps_0.015.vnnlib,900,900,5.93,True,unsat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0014__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_1_input_eps_0.010_output_eps_0.015.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0014__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_1_input_eps_0.010_output_eps_0.015.log
15,onnx/cGAN_imgSz64_nCh_3.onnx,vnnlib/cGAN_imgSz64_nCh_3_prop_2_input_eps_0.005_output_eps_0.010.vnnlib,900,900,58.72,False,sat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0015__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_2_input_eps_0.005_output_eps_0.010.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0015__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_2_input_eps_0.005_output_eps_0.010.log
16,onnx/cGAN_imgSz64_nCh_3.onnx,vnnlib/cGAN_imgSz64_nCh_3_prop_3_input_eps_0.010_output_eps_0.015.vnnlib,900,900,4.58,True,unsat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0016__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_3_input_eps_0.010_output_eps_0.015.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0016__cGAN_imgSz64_nCh_3__cGAN_imgSz64_nCh_3_prop_3_input_eps_0.010_output_eps_0.015.log
17,onnx/cGAN_imgSz32_nCh_3_nonlinear_activations.onnx,vnnlib/cGAN_imgSz32_nCh_3_nonlinear_activations_prop_0_input_eps_0.015_output_eps_0.020.vnnlib,1200,1200,4.11,True,unsat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0017__cGAN_imgSz32_nCh_3_nonlinear_activations__cGAN_imgSz32_nCh_3_nonlinear_activations_prop_0_input_eps_0.015_output_eps_0.020.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0017__cGAN_imgSz32_nCh_3_nonlinear_activations__cGAN_imgSz32_nCh_3_nonlinear_activations_prop_0_input_eps_0.015_output_eps_0.020.log
18,onnx/cGAN_imgSz32_nCh_1_transposedConvPadding_1.onnx,vnnlib/cGAN_imgSz32_nCh_1_transposedConvPadding_1_prop_0_input_eps_0.015_output_eps_0.020.vnnlib,1200,1200,5.76,False,sat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0018__cGAN_imgSz32_nCh_1_transposedConvPadding_1__cGAN_imgSz32_nCh_1_transposedConvPadding_1_prop_0_input_eps_0.015_output_eps_0.020.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0018__cGAN_imgSz32_nCh_1_transposedConvPadding_1__cGAN_imgSz32_nCh_1_transposedConvPadding_1_prop_0_input_eps_0.015_output_eps_0.020.log
19,onnx/cGAN_imgSz32_nCh_3_upsample.onnx,vnnlib/cGAN_imgSz32_nCh_3_upsample_prop_0_input_eps_0.015_output_eps_0.020.vnnlib,1200,1200,5.18,True,unsat,0,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0019__cGAN_imgSz32_nCh_3_upsample__cGAN_imgSz32_nCh_3_upsample_prop_0_input_eps_0.015_output_eps_0.020.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0019__cGAN_imgSz32_nCh_3_upsample__cGAN_imgSz32_nCh_3_upsample_prop_0_input_eps_0.015_output_eps_0.020.log
20,onnx/cGAN_imgSz32_nCh_3_small_transformer.onnx,vnnlib/cGAN_imgSz32_nCh_3_small_transformer_prop_0_input_eps_0.005_output_eps_0.010.vnnlib,1800,1800,50.01,,error,1,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0020__cGAN_imgSz32_nCh_3_small_transformer__cGAN_imgSz32_nCh_3_small_transformer_prop_0_input_eps_0.005_output_eps_0.010.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0020__cGAN_imgSz32_nCh_3_small_transformer__cGAN_imgSz32_nCh_3_small_transformer_prop_0_input_eps_0.005_output_eps_0.010.log
21,onnx/cGAN_imgSz32_nCh_3_small_transformer.onnx,vnnlib/cGAN_imgSz32_nCh_3_small_transformer_prop_1_input_eps_0.010_output_eps_0.015.vnnlib,1800,1800,39.86,,error,1,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0021__cGAN_imgSz32_nCh_3_small_transformer__cGAN_imgSz32_nCh_3_small_transformer_prop_1_input_eps_0.010_output_eps_0.015.result,/data1/Kane/ACT/audit_results/pyrat_strict_20260527/cgan_2023/0021__cGAN_imgSz32_nCh_3_small_transformer__cGAN_imgSz32_nCh_3_small_transformer_prop_1_input_eps_0.010_output_eps_0.015.log
