idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict_raw,verdict,exit_code,result_file,log_file
11,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_10.vnnlib",30,30,1.82,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0011__pensieve_big_simple__pensieve_simple_10.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0011__pensieve_big_simple__pensieve_simple_10.log"
12,"onnx/pensieve_mid_simple.onnx","vnnlib/pensieve_simple_11.vnnlib",30,30,3.32,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0012__pensieve_mid_simple__pensieve_simple_11.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0012__pensieve_mid_simple__pensieve_simple_11.log"
13,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_12.vnnlib",30,30,2.83,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0013__pensieve_big_simple__pensieve_simple_12.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0013__pensieve_big_simple__pensieve_simple_12.log"
14,"onnx/pensieve_small_simple.onnx","vnnlib/pensieve_simple_13.vnnlib",30,30,1.06,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0014__pensieve_small_simple__pensieve_simple_13.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0014__pensieve_small_simple__pensieve_simple_13.log"
15,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_14.vnnlib",30,30,1.44,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0015__pensieve_big_simple__pensieve_simple_14.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0015__pensieve_big_simple__pensieve_simple_14.log"
16,"onnx/pensieve_small_simple.onnx","vnnlib/pensieve_simple_15.vnnlib",30,30,1.31,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0016__pensieve_small_simple__pensieve_simple_15.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0016__pensieve_small_simple__pensieve_simple_15.log"
17,"onnx/pensieve_small_simple.onnx","vnnlib/pensieve_simple_16.vnnlib",30,30,2.08,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0017__pensieve_small_simple__pensieve_simple_16.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0017__pensieve_small_simple__pensieve_simple_16.log"
18,"onnx/pensieve_small_parallel.onnx","vnnlib/pensieve_parallel_17.vnnlib",30,30,2.91,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0018__pensieve_small_parallel__pensieve_parallel_17.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0018__pensieve_small_parallel__pensieve_parallel_17.log"
19,"onnx/pensieve_small_simple.onnx","vnnlib/pensieve_simple_18.vnnlib",30,30,1.56,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0019__pensieve_small_simple__pensieve_simple_18.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0019__pensieve_small_simple__pensieve_simple_18.log"
20,"onnx/pensieve_small_parallel.onnx","vnnlib/pensieve_parallel_19.vnnlib",30,30,1.28,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0020__pensieve_small_parallel__pensieve_parallel_19.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0020__pensieve_small_parallel__pensieve_parallel_19.log"
21,"onnx/pensieve_small_parallel.onnx","vnnlib/pensieve_parallel_20.vnnlib",30,30,15.09,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0021__pensieve_small_parallel__pensieve_parallel_20.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0021__pensieve_small_parallel__pensieve_parallel_20.log"
22,"onnx/pensieve_mid_simple.onnx","vnnlib/pensieve_simple_21.vnnlib",30,30,1.39,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0022__pensieve_mid_simple__pensieve_simple_21.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0022__pensieve_mid_simple__pensieve_simple_21.log"
23,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_22.vnnlib",30,30,1.34,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0023__pensieve_big_simple__pensieve_simple_22.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0023__pensieve_big_simple__pensieve_simple_22.log"
24,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_23.vnnlib",30,30,1.46,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0024__pensieve_big_parallel__pensieve_parallel_23.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0024__pensieve_big_parallel__pensieve_parallel_23.log"
25,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_24.vnnlib",30,30,1.18,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0025__pensieve_big_parallel__pensieve_parallel_24.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0025__pensieve_big_parallel__pensieve_parallel_24.log"
26,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_25.vnnlib",30,30,1.64,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0026__pensieve_big_simple__pensieve_simple_25.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0026__pensieve_big_simple__pensieve_simple_25.log"
27,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_26.vnnlib",30,30,1.39,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0027__pensieve_big_simple__pensieve_simple_26.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0027__pensieve_big_simple__pensieve_simple_26.log"
28,"onnx/pensieve_small_parallel.onnx","vnnlib/pensieve_parallel_27.vnnlib",30,30,1.04,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0028__pensieve_small_parallel__pensieve_parallel_27.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0028__pensieve_small_parallel__pensieve_parallel_27.log"
29,"onnx/pensieve_small_simple.onnx","vnnlib/pensieve_simple_28.vnnlib",30,30,1.34,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0029__pensieve_small_simple__pensieve_simple_28.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0029__pensieve_small_simple__pensieve_simple_28.log"
30,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_29.vnnlib",30,30,1.69,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0030__pensieve_big_simple__pensieve_simple_29.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0030__pensieve_big_simple__pensieve_simple_29.log"
31,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_30.vnnlib",30,30,2.58,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0031__pensieve_big_parallel__pensieve_parallel_30.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0031__pensieve_big_parallel__pensieve_parallel_30.log"
32,"onnx/pensieve_big_simple.onnx","vnnlib/pensieve_simple_31.vnnlib",30,30,15.96,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0032__pensieve_big_simple__pensieve_simple_31.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0032__pensieve_big_simple__pensieve_simple_31.log"
33,"onnx/pensieve_small_parallel.onnx","vnnlib/pensieve_parallel_32.vnnlib",30,30,1.95,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0033__pensieve_small_parallel__pensieve_parallel_32.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0033__pensieve_small_parallel__pensieve_parallel_32.log"
34,"onnx/pensieve_small_parallel.onnx","vnnlib/pensieve_parallel_33.vnnlib",30,30,1.88,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0034__pensieve_small_parallel__pensieve_parallel_33.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0034__pensieve_small_parallel__pensieve_parallel_33.log"
35,"onnx/pensieve_small_simple.onnx","vnnlib/pensieve_simple_34.vnnlib",30,30,1.94,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0035__pensieve_small_simple__pensieve_simple_34.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0035__pensieve_small_simple__pensieve_simple_34.log"
36,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_35.vnnlib",60,60,1.45,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0036__pensieve_big_parallel__pensieve_parallel_35.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0036__pensieve_big_parallel__pensieve_parallel_35.log"
37,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_36.vnnlib",60,60,1.36,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0037__pensieve_big_parallel__pensieve_parallel_36.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0037__pensieve_big_parallel__pensieve_parallel_36.log"
38,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_37.vnnlib",60,60,2.11,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0038__pensieve_big_parallel__pensieve_parallel_37.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0038__pensieve_big_parallel__pensieve_parallel_37.log"
39,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_38.vnnlib",60,60,1.92,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0039__pensieve_big_parallel__pensieve_parallel_38.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0039__pensieve_big_parallel__pensieve_parallel_38.log"
40,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_39.vnnlib",60,60,1.66,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0040__pensieve_big_parallel__pensieve_parallel_39.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0040__pensieve_big_parallel__pensieve_parallel_39.log"
41,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_40.vnnlib",60,60,2.46,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0041__pensieve_big_parallel__pensieve_parallel_40.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0041__pensieve_big_parallel__pensieve_parallel_40.log"
42,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_41.vnnlib",60,60,1.64,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0042__pensieve_big_parallel__pensieve_parallel_41.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0042__pensieve_big_parallel__pensieve_parallel_41.log"
43,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_42.vnnlib",60,60,2.04,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0043__pensieve_big_parallel__pensieve_parallel_42.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0043__pensieve_big_parallel__pensieve_parallel_42.log"
44,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_43.vnnlib",60,60,3.51,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0044__pensieve_big_parallel__pensieve_parallel_43.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0044__pensieve_big_parallel__pensieve_parallel_43.log"
45,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_44.vnnlib",60,60,1.91,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0045__pensieve_big_parallel__pensieve_parallel_44.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0045__pensieve_big_parallel__pensieve_parallel_44.log"
46,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_45.vnnlib",60,60,1.20,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0046__pensieve_big_parallel__pensieve_parallel_45.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0046__pensieve_big_parallel__pensieve_parallel_45.log"
47,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_46.vnnlib",60,60,1.60,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0047__pensieve_big_parallel__pensieve_parallel_46.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0047__pensieve_big_parallel__pensieve_parallel_46.log"
48,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_47.vnnlib",60,60,2.07,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0048__pensieve_big_parallel__pensieve_parallel_47.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0048__pensieve_big_parallel__pensieve_parallel_47.log"
49,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_48.vnnlib",60,60,1.46,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0049__pensieve_big_parallel__pensieve_parallel_48.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0049__pensieve_big_parallel__pensieve_parallel_48.log"
50,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_49.vnnlib",60,60,16.85,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0050__pensieve_big_parallel__pensieve_parallel_49.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0050__pensieve_big_parallel__pensieve_parallel_49.log"
51,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_50.vnnlib",60,60,1.71,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0051__pensieve_big_parallel__pensieve_parallel_50.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0051__pensieve_big_parallel__pensieve_parallel_50.log"
52,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_51.vnnlib",60,60,1.34,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0052__pensieve_big_parallel__pensieve_parallel_51.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0052__pensieve_big_parallel__pensieve_parallel_51.log"
53,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_52.vnnlib",60,60,1.32,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0053__pensieve_big_parallel__pensieve_parallel_52.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0053__pensieve_big_parallel__pensieve_parallel_52.log"
54,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_53.vnnlib",60,60,1.06,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0054__pensieve_big_parallel__pensieve_parallel_53.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0054__pensieve_big_parallel__pensieve_parallel_53.log"
55,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_54.vnnlib",60,60,1.49,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0055__pensieve_big_parallel__pensieve_parallel_54.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0055__pensieve_big_parallel__pensieve_parallel_54.log"
56,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_55.vnnlib",60,60,1.30,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0056__pensieve_big_parallel__pensieve_parallel_55.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0056__pensieve_big_parallel__pensieve_parallel_55.log"
57,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_56.vnnlib",60,60,0.94,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0057__pensieve_big_parallel__pensieve_parallel_56.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0057__pensieve_big_parallel__pensieve_parallel_56.log"
58,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_57.vnnlib",60,60,1.35,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0058__pensieve_big_parallel__pensieve_parallel_57.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0058__pensieve_big_parallel__pensieve_parallel_57.log"
59,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_58.vnnlib",60,60,1.60,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0059__pensieve_big_parallel__pensieve_parallel_58.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0059__pensieve_big_parallel__pensieve_parallel_58.log"
60,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_59.vnnlib",60,60,2.64,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0060__pensieve_big_parallel__pensieve_parallel_59.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0060__pensieve_big_parallel__pensieve_parallel_59.log"
61,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_60.vnnlib",60,60,32.28,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0061__pensieve_big_parallel__pensieve_parallel_60.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0061__pensieve_big_parallel__pensieve_parallel_60.log"
62,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_61.vnnlib",60,60,1.30,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0062__pensieve_big_parallel__pensieve_parallel_61.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0062__pensieve_big_parallel__pensieve_parallel_61.log"
63,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_62.vnnlib",60,60,0.92,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0063__pensieve_big_parallel__pensieve_parallel_62.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0063__pensieve_big_parallel__pensieve_parallel_62.log"
64,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_63.vnnlib",60,60,0.94,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0064__pensieve_big_parallel__pensieve_parallel_63.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0064__pensieve_big_parallel__pensieve_parallel_63.log"
65,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_64.vnnlib",60,60,1.92,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0065__pensieve_big_parallel__pensieve_parallel_64.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0065__pensieve_big_parallel__pensieve_parallel_64.log"
66,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_65.vnnlib",60,60,1.65,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0066__pensieve_big_parallel__pensieve_parallel_65.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0066__pensieve_big_parallel__pensieve_parallel_65.log"
67,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_66.vnnlib",60,60,1.75,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0067__pensieve_big_parallel__pensieve_parallel_66.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0067__pensieve_big_parallel__pensieve_parallel_66.log"
68,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_67.vnnlib",60,60,1.45,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0068__pensieve_big_parallel__pensieve_parallel_67.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0068__pensieve_big_parallel__pensieve_parallel_67.log"
69,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_68.vnnlib",60,60,1.58,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0069__pensieve_big_parallel__pensieve_parallel_68.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0069__pensieve_big_parallel__pensieve_parallel_68.log"
70,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_69.vnnlib",60,60,1.30,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0070__pensieve_big_parallel__pensieve_parallel_69.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0070__pensieve_big_parallel__pensieve_parallel_69.log"
71,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_70.vnnlib",140,140,2.22,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0071__pensieve_big_parallel__pensieve_parallel_70.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0071__pensieve_big_parallel__pensieve_parallel_70.log"
72,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_71.vnnlib",140,140,1.62,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0072__pensieve_big_parallel__pensieve_parallel_71.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0072__pensieve_big_parallel__pensieve_parallel_71.log"
73,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_72.vnnlib",140,140,1.51,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0073__pensieve_big_parallel__pensieve_parallel_72.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0073__pensieve_big_parallel__pensieve_parallel_72.log"
74,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_73.vnnlib",140,140,1.62,"","missing_result",1,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0074__pensieve_big_parallel__pensieve_parallel_73.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/nn4sys/0074__pensieve_big_parallel__pensieve_parallel_73.log"
